school,course_id,keyword,count
oregon_state_university,oregon_state_university__92,environmental protection,1
oregon_state_university,oregon_state_university__93,heat transfer,1
oregon_state_university,oregon_state_university__94,environmental protection,1
oregon_state_university,oregon_state_university__95,heat transfer,1
oregon_state_university,oregon_state_university__96,risk assessment,1
oregon_state_university,oregon_state_university__97,heat transfer,2
oregon_state_university,oregon_state_university__98,materials science,1
oregon_state_university,oregon_state_university__99,materials science,1
oregon_state_university,oregon_state_university__100,welding,4
oregon_state_university,oregon_state_university__101,welding,4
oregon_state_university,oregon_state_university__102,materials science,1
oregon_state_university,oregon_state_university__103,materials science,3
oregon_state_university,oregon_state_university__104,materials science,1
oregon_state_university,oregon_state_university__105,esg,1
oregon_state_university,oregon_state_university__106,esg,1
oregon_state_university,oregon_state_university__107,resource management,1
oregon_state_university,oregon_state_university__108,sustainability,1
oregon_state_university,oregon_state_university__108,resource management,1
oregon_state_university,oregon_state_university__109,project management,1
oregon_state_university,oregon_state_university__110,project management,1
oregon_state_university,oregon_state_university__111,project management,3
oregon_state_university,oregon_state_university__111,risk assessment,1
oregon_state_university,oregon_state_university__112,resource management,2
oregon_state_university,oregon_state_university__113,project management,1
oregon_state_university,oregon_state_university__114,project management,1
oregon_state_university,oregon_state_university__115,sustainability,1
oregon_state_university,oregon_state_university__116,systems engineering,1
oregon_state_university,oregon_state_university__116,resource management,1
oregon_state_university,oregon_state_university__117,control systems,1
oregon_state_university,oregon_state_university__117,automation,1
oregon_state_university,oregon_state_university__118,sustainability,1
oregon_state_university,oregon_state_university__119,sustainability,1
oregon_state_university,oregon_state_university__120,systems engineering,1
oregon_state_university,oregon_state_university__120,resource management,1
oregon_state_university,oregon_state_university__121,sustainability,1
oregon_state_university,oregon_state_university__122,welding,1
oregon_state_university,oregon_state_university__123,heat transfer,1
oregon_state_university,oregon_state_university__124,heat transfer,1
oregon_state_university,oregon_state_university__125,heat transfer,3
oregon_state_university,oregon_state_university__126,heat transfer,3
oregon_state_university,oregon_state_university__127,heat transfer,1
oregon_state_university,oregon_state_university__128,heat transfer,1
oregon_state_university,oregon_state_university__129,heat transfer,1
oregon_state_university,oregon_state_university__130,combustion,2
oregon_state_university,oregon_state_university__131,heat transfer,3
oregon_state_university,oregon_state_university__132,heat transfer,1
oregon_state_university,oregon_state_university__133,heat transfer,1
oregon_state_university,oregon_state_university__134,sustainability,1
oregon_state_university,oregon_state_university__135,materials science,1
oregon_state_university,oregon_state_university__136,systems engineering,1
oregon_state_university,oregon_state_university__137,control systems,2
oregon_state_university,oregon_state_university__138,heat transfer,3
oregon_state_university,oregon_state_university__139,combustion,2
oregon_state_university,oregon_state_university__140,heat transfer,2
oregon_state_university,oregon_state_university__141,heat transfer,3
oregon_state_university,oregon_state_university__142,heat transfer,3
oregon_state_university,oregon_state_university__143,heat transfer,2
oregon_state_university,oregon_state_university__144,materials science,1
oregon_state_university,oregon_state_university__145,sustainability,1
oregon_state_university,oregon_state_university__146,automation,1
oregon_state_university,oregon_state_university__147,automation,2
oregon_state_university,oregon_state_university__148,project management,1
oregon_state_university,oregon_state_university__149,systems engineering,2
oregon_state_university,oregon_state_university__150,systems engineering,1
oregon_state_university,oregon_state_university__151,systems engineering,1
oregon_state_university,oregon_state_university__152,project management,1
oregon_state_university,oregon_state_university__153,systems engineering,1
oregon_state_university,oregon_state_university__154,systems engineering,1
oregon_state_university,oregon_state_university__155,project management,1
oregon_state_university,oregon_state_university__156,automation,3
oregon_state_university,oregon_state_university__157,automation,1
oregon_state_university,oregon_state_university__158,water usage,1
oregon_state_university,oregon_state_university__159,sustainability,2
oregon_state_university,oregon_state_university__160,control systems,1
oregon_state_university,oregon_state_university__161,sustainability,1
oregon_state_university,oregon_state_university__162,renewable energy,1
oregon_state_university,oregon_state_university__163,sustainability,1
oregon_state_university,oregon_state_university__164,sustainability,1
oregon_state_university,oregon_state_university__165,sustainability,1
oregon_state_university,oregon_state_university__166,greenhouse gas emissions,1
oregon_state_university,oregon_state_university__167,sustainability,2
oregon_state_university,oregon_state_university__168,sustainability,2
oregon_state_university,oregon_state_university__169,sustainability,1
oregon_state_university,oregon_state_university__170,geographic information systems,2
oregon_state_university,oregon_state_university__171,project management,1
oregon_state_university,oregon_state_university__172,resource management,2
oregon_state_university,oregon_state_university__173,sustainability,1
oregon_state_university,oregon_state_university__174,resource management,1
oregon_state_university,oregon_state_university__175,geographic information systems,1
oregon_state_university,oregon_state_university__176,resource management,1
oregon_state_university,oregon_state_university__177,project management,1
oregon_state_university,oregon_state_university__178,sustainability,1
oregon_state_university,oregon_state_university__179,resource management,2
oregon_state_university,oregon_state_university__180,sustainability,1
oregon_state_university,oregon_state_university__181,geographic information systems,1
oregon_state_university,oregon_state_university__182,geographic information systems,1
oregon_state_university,oregon_state_university__183,resource management,1
oregon_state_university,oregon_state_university__184,project management,1
oregon_state_university,oregon_state_university__185,geographic information systems,1
oregon_state_university,oregon_state_university__186,process engineering,1
oregon_state_university,oregon_state_university__187,resource management,1
oregon_state_university,oregon_state_university__188,greenhouse gas emissions,3
oregon_state_university,oregon_state_university__188,resource management,1
oregon_state_university,oregon_state_university__189,risk assessment,1
oregon_state_university,oregon_state_university__190,process control,1
oregon_state_university,oregon_state_university__190,quality assurance,2
oregon_state_university,oregon_state_university__191,heat transfer,1
oregon_state_university,oregon_state_university__192,greenhouse gas emissions,1
oregon_state_university,oregon_state_university__192,ghg emissions,1
oregon_state_university,oregon_state_university__193,resource management,1
oregon_state_university,oregon_state_university__194,geographic information systems,1
oregon_state_university,oregon_state_university__195,heat transfer,1
oregon_state_university,oregon_state_university__196,risk mitigation,1
oregon_state_university,oregon_state_university__197,risk mitigation,1
oregon_state_university,oregon_state_university__198,resource management,1
oregon_state_university,oregon_state_university__199,geographic information systems,2
oregon_state_university,oregon_state_university__200,sustainability,1
oregon_state_university,oregon_state_university__201,sustainability,1
oregon_state_university,oregon_state_university__201,resource management,2
oregon_state_university,oregon_state_university__202,resource management,1
oregon_state_university,oregon_state_university__203,resource management,1
oregon_state_university,oregon_state_university__204,resource management,1
oregon_state_university,oregon_state_university__205,resource management,1
oregon_state_university,oregon_state_university__206,resource management,1
oregon_state_university,oregon_state_university__207,resource management,2
oregon_state_university,oregon_state_university__208,resource management,2
oregon_state_university,oregon_state_university__209,sustainability,1
oregon_state_university,oregon_state_university__209,risk assessment,1
oregon_state_university,oregon_state_university__210,resource management,1
oregon_state_university,oregon_state_university__211,hydrogen,1
oregon_state_university,oregon_state_university__212,risk assessment,1
oregon_state_university,oregon_state_university__213,risk assessment,1
oregon_state_university,oregon_state_university__214,resource management,1
oregon_state_university,oregon_state_university__215,resource management,1
oregon_state_university,oregon_state_university__216,resource management,1
oregon_state_university,oregon_state_university__217,engineering drawing,1
oregon_state_university,oregon_state_university__218,sustainability,1
oregon_state_university,oregon_state_university__219,sustainability,1
oregon_state_university,oregon_state_university__220,quality assurance,1
oregon_state_university,oregon_state_university__221,quality assurance,1
oregon_state_university,oregon_state_university__222,risk assessment,1
oregon_state_university,oregon_state_university__223,engineering management,1
oregon_state_university,oregon_state_university__224,engineering management,1
oregon_state_university,oregon_state_university__224,systems engineering,3
oregon_state_university,oregon_state_university__225,engineering management,2
oregon_state_university,oregon_state_university__226,systems engineering,1
oregon_state_university,oregon_state_university__227,process control,1
oregon_state_university,oregon_state_university__228,project management,1
oregon_state_university,oregon_state_university__228,engineering management,1
oregon_state_university,oregon_state_university__229,sustainability,1
oregon_state_university,oregon_state_university__230,sustainability,1
oregon_state_university,oregon_state_university__230,water quality,1
oregon_state_university,oregon_state_university__231,resource management,1
oregon_state_university,oregon_state_university__232,resource management,1
oregon_state_university,oregon_state_university__233,sustainability,3
oregon_state_university,oregon_state_university__234,energy regulation,1
oregon_state_university,oregon_state_university__235,control systems,1
oregon_state_university,oregon_state_university__236,renewable energy,1
oregon_state_university,oregon_state_university__237,pipeline,1
oregon_state_university,oregon_state_university__238,electrochemical,1
oregon_state_university,oregon_state_university__239,process simulation,1
oregon_state_university,oregon_state_university__240,technical drawing,1
oregon_state_university,oregon_state_university__241,sustainability,1
oregon_state_university,oregon_state_university__242,sustainability,1
oregon_state_university,oregon_state_university__243,process simulation,1
oregon_state_university,oregon_state_university__244,process simulation,1
oregon_state_university,oregon_state_university__245,renewable energy,2
oregon_state_university,oregon_state_university__246,renewable energy,1
oregon_state_university,oregon_state_university__247,control systems,1
oregon_state_university,oregon_state_university__248,project development,1
oregon_state_university,oregon_state_university__249,project development,1
oregon_state_university,oregon_state_university__250,materials science,1
oregon_state_university,oregon_state_university__251,sustainability,1
oregon_state_university,oregon_state_university__252,renewable energy,2
oregon_state_university,oregon_state_university__253,sustainability,1
oregon_state_university,oregon_state_university__254,renewable energy,2
oregon_state_university,oregon_state_university__255,sustainability,1
oregon_state_university,oregon_state_university__256,project management,4
oregon_state_university,oregon_state_university__257,sustainability,2
oregon_state_university,oregon_state_university__257,esg,1
oregon_state_university,oregon_state_university__258,sustainability,2
oregon_state_university,oregon_state_university__258,esg,1
oregon_state_university,oregon_state_university__259,sustainability,1
oregon_state_university,oregon_state_university__260,risk assessment,1
oregon_state_university,oregon_state_university__261,risk assessment,1
oregon_state_university,oregon_state_university__262,hazard identification,1
oregon_state_university,oregon_state_university__263,construction management,1
oregon_state_university,oregon_state_university__264,construction management,2
oregon_state_university,oregon_state_university__265,project management,2
oregon_state_university,oregon_state_university__266,construction management,1
oregon_state_university,oregon_state_university__267,engineering management,1
oregon_state_university,oregon_state_university__268,project management,1
oregon_state_university,oregon_state_university__269,pipeline,1
oregon_state_university,oregon_state_university__270,project management,1
oregon_state_university,oregon_state_university__271,project management,1
oregon_state_university,oregon_state_university__272,water quality,1
oregon_state_university,oregon_state_university__273,pipeline,1
oregon_state_university,oregon_state_university__274,project management,1
oregon_state_university,oregon_state_university__275,project development,1
oregon_state_university,oregon_state_university__275,quality assurance,1
oregon_state_university,oregon_state_university__276,pipeline,1
oregon_state_university,oregon_state_university__277,quality assurance,1
oregon_state_university,oregon_state_university__278,quality assurance,1
oregon_state_university,oregon_state_university__279,quality assurance,1
oregon_state_university,oregon_state_university__280,water quality,1
oregon_state_university,oregon_state_university__281,pipeline,1
oregon_state_university,oregon_state_university__282,water quality,1
oregon_state_university,oregon_state_university__282,control systems,1
oregon_state_university,oregon_state_university__283,project management,1
oregon_state_university,oregon_state_university__284,liquefaction,1
oregon_state_university,oregon_state_university__285,liquefaction,1
oregon_state_university,oregon_state_university__286,control systems,1
oregon_state_university,oregon_state_university__287,pipeline,1
oregon_state_university,oregon_state_university__288,pipeline,1
oregon_state_university,oregon_state_university__289,project management,3
oregon_state_university,oregon_state_university__290,sustainability,1
oregon_state_university,oregon_state_university__291,process engineering,1
oregon_state_university,oregon_state_university__292,process engineering,1
oregon_state_university,oregon_state_university__293,chemical engineering,1
oregon_state_university,oregon_state_university__294,process safety,1
oregon_state_university,oregon_state_university__294,hazard identification,1
oregon_state_university,oregon_state_university__295,heat transfer,2
oregon_state_university,oregon_state_university__296,heat transfer,2
oregon_state_university,oregon_state_university__297,chemical engineering,1
oregon_state_university,oregon_state_university__298,catalyst,1
oregon_state_university,oregon_state_university__299,renewable energy,1
oregon_state_university,oregon_state_university__300,heat transfer,1
oregon_state_university,oregon_state_university__301,fuel cell,1
oregon_state_university,oregon_state_university__301,electrochemical,3
oregon_state_university,oregon_state_university__301,electrochemistry,1
oregon_state_university,oregon_state_university__302,process control,1
oregon_state_university,oregon_state_university__303,chemical engineering,1
oregon_state_university,oregon_state_university__304,chemical engineering,1
oregon_state_university,oregon_state_university__305,catalysis,1
oregon_state_university,oregon_state_university__306,catalysis,1
oregon_state_university,oregon_state_university__306,catalyst,3
oregon_state_university,oregon_state_university__307,catalysis,2
oregon_state_university,oregon_state_university__308,chemical engineering,1
oregon_state_university,oregon_state_university__309,chemical engineering,1
oregon_state_university,oregon_state_university__310,chemical engineering,1
oregon_state_university,oregon_state_university__311,chemical engineering,1
oregon_state_university,oregon_state_university__312,chemical engineering,1
oregon_state_university,oregon_state_university__313,chemical engineering,1
oregon_state_university,oregon_state_university__314,chemical engineering,1
oregon_state_university,oregon_state_university__315,chemical engineering,1
oregon_state_university,oregon_state_university__316,chemical engineering,1
oregon_state_university,oregon_state_university__317,chemical engineering,1
oregon_state_university,oregon_state_university__318,chemical engineering,1
oregon_state_university,oregon_state_university__319,chemical engineering,1
oregon_state_university,oregon_state_university__320,chemical engineering,1
oregon_state_university,oregon_state_university__321,chemical engineering,1
oregon_state_university,oregon_state_university__322,chemical engineering,1
oregon_state_university,oregon_state_university__323,catalyst,1
oregon_state_university,oregon_state_university__324,renewable energy,1
oregon_state_university,oregon_state_university__325,heat transfer,1
oregon_state_university,oregon_state_university__326,fuel cell,1
oregon_state_university,oregon_state_university__326,electrochemical,3
oregon_state_university,oregon_state_university__326,electrochemistry,1
oregon_state_university,oregon_state_university__327,hydrogen,1
oregon_state_university,oregon_state_university__328,electrochemistry,1
oregon_state_university,oregon_state_university__329,electrochemistry,1
oregon_state_university,oregon_state_university__330,electrochemistry,1
oregon_state_university,oregon_state_university__331,electrochemistry,1
oregon_state_university,oregon_state_university__332,electrochemistry,1
oregon_state_university,oregon_state_university__333,materials science,1
oregon_state_university,oregon_state_university__334,hydrogen,1
oregon_state_university,oregon_state_university__335,electrochemistry,1
oregon_state_university,oregon_state_university__336,electrochemistry,1
oregon_state_university,oregon_state_university__337,electrochemistry,1
oregon_state_university,oregon_state_university__338,electrochemistry,1
oregon_state_university,oregon_state_university__339,electrochemistry,1
oregon_state_university,oregon_state_university__340,sustainability,2
oregon_state_university,oregon_state_university__341,control systems,1
oregon_state_university,oregon_state_university__342,control systems,1
oregon_state_university,oregon_state_university__343,automation,1
oregon_state_university,oregon_state_university__344,risk mitigation,1
oregon_state_university,oregon_state_university__345,risk mitigation,1
oregon_state_university,oregon_state_university__346,risk assessment,1
oregon_state_university,oregon_state_university__347,resource management,1
oregon_state_university,oregon_state_university__348,resource management,1
oregon_state_university,oregon_state_university__349,materials science,1
oregon_state_university,oregon_state_university__350,electrochemical,1
oregon_state_university,oregon_state_university__350,electrochemistry,1
oregon_state_university,oregon_state_university__351,heat transfer,1
oregon_state_university,oregon_state_university__352,process engineering,1
oregon_state_university,oregon_state_university__353,sustainability,1
oregon_state_university,oregon_state_university__354,sustainability,1
oregon_state_university,oregon_state_university__354,project management,1
oregon_state_university,oregon_state_university__355,sustainability,1
oregon_state_university,oregon_state_university__355,project management,1
oregon_state_university,oregon_state_university__356,sustainability,1
oregon_state_university,oregon_state_university__356,clean energy,1
oregon_state_university,oregon_state_university__357,project management,1
oregon_state_university,oregon_state_university__358,process control,1
oregon_state_university,oregon_state_university__359,engineering drawing,1
oregon_state_university,oregon_state_university__360,systems engineering,1
oregon_state_university,oregon_state_university__361,project management,1
oregon_state_university,oregon_state_university__362,risk assessment,1
oregon_state_university,oregon_state_university__363,corrosion,2
oregon_state_university,oregon_state_university__364,pipeline,1
oregon_state_university,oregon_state_university__364,corrosion,14
oregon_state_university,oregon_state_university__365,corrosion,1
oregon_state_university,oregon_state_university__366,resource management,1
oregon_state_university,oregon_state_university__367,project development,1
oregon_state_university,oregon_state_university__368,climate policy,1
oregon_state_university,oregon_state_university__369,resource management,1
oregon_state_university,oregon_state_university__370,sustainability,1
oregon_state_university,oregon_state_university__370,resource management,1
oregon_state_university,oregon_state_university__371,environmental regulation,1
oregon_state_university,oregon_state_university__372,sustainability,3
oregon_state_university,oregon_state_university__373,sustainability,1
oregon_state_university,oregon_state_university__374,environmental regulation,1
oregon_state_university,oregon_state_university__375,sustainability,3
oregon_state_university,oregon_state_university__376,heat transfer,1
oregon_state_university,oregon_state_university__377,construction management,1
pennsylvania_state_university,pennsylvania_state_university__0,project management,2
pennsylvania_state_university,pennsylvania_state_university__1,project management,2
pennsylvania_state_university,pennsylvania_state_university__2,project management,1
pennsylvania_state_university,pennsylvania_state_university__2,automation,1
pennsylvania_state_university,pennsylvania_state_university__3,resource management,2
pennsylvania_state_university,pennsylvania_state_university__4,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__5,hydrogen,1
pennsylvania_state_university,pennsylvania_state_university__6,explosion,1
pennsylvania_state_university,pennsylvania_state_university__7,ccs,1
pennsylvania_state_university,pennsylvania_state_university__8,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__9,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__10,resource management,2
pennsylvania_state_university,pennsylvania_state_university__11,sustainability,3
pennsylvania_state_university,pennsylvania_state_university__12,resource management,1
pennsylvania_state_university,pennsylvania_state_university__13,resource management,1
pennsylvania_state_university,pennsylvania_state_university__14,ccus,2
pennsylvania_state_university,pennsylvania_state_university__15,resource management,1
pennsylvania_state_university,pennsylvania_state_university__16,project management,6
pennsylvania_state_university,pennsylvania_state_university__17,project management,1
pennsylvania_state_university,pennsylvania_state_university__18,co2 emissions,1
pennsylvania_state_university,pennsylvania_state_university__19,welding,1
pennsylvania_state_university,pennsylvania_state_university__20,control systems,1
pennsylvania_state_university,pennsylvania_state_university__21,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__21,environmental protection,1
pennsylvania_state_university,pennsylvania_state_university__22,sustainability,11
pennsylvania_state_university,pennsylvania_state_university__23,sustainability,20
pennsylvania_state_university,pennsylvania_state_university__24,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__25,cooling systems,1
pennsylvania_state_university,pennsylvania_state_university__25,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__26,control systems,1
pennsylvania_state_university,pennsylvania_state_university__27,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__28,sustainability,3
pennsylvania_state_university,pennsylvania_state_university__29,greenhouse gas emissions,2
pennsylvania_state_university,pennsylvania_state_university__29,climate policy,3
pennsylvania_state_university,pennsylvania_state_university__30,greenhouse gas emissions,1
pennsylvania_state_university,pennsylvania_state_university__30,climate policy,2
pennsylvania_state_university,pennsylvania_state_university__31,geographic information systems,1
pennsylvania_state_university,pennsylvania_state_university__32,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__33,sustainability,5
pennsylvania_state_university,pennsylvania_state_university__34,project management,1
pennsylvania_state_university,pennsylvania_state_university__35,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__35,carbon emissions,1
pennsylvania_state_university,pennsylvania_state_university__35,sustainable supply chain,2
pennsylvania_state_university,pennsylvania_state_university__36,sustainability,14
pennsylvania_state_university,pennsylvania_state_university__36,environmental protection,1
pennsylvania_state_university,pennsylvania_state_university__37,quality assurance,1
pennsylvania_state_university,pennsylvania_state_university__38,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__39,environmental protection,1
pennsylvania_state_university,pennsylvania_state_university__40,explosion,1
pennsylvania_state_university,pennsylvania_state_university__41,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__41,geographic information systems,1
pennsylvania_state_university,pennsylvania_state_university__42,ion exchange,1
pennsylvania_state_university,pennsylvania_state_university__43,geographic information systems,3
pennsylvania_state_university,pennsylvania_state_university__44,pipeline,1
pennsylvania_state_university,pennsylvania_state_university__45,project management,2
pennsylvania_state_university,pennsylvania_state_university__46,project management,1
pennsylvania_state_university,pennsylvania_state_university__47,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__47,risk mitigation,1
pennsylvania_state_university,pennsylvania_state_university__48,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__49,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__50,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__51,project management,1
pennsylvania_state_university,pennsylvania_state_university__52,control systems,1
pennsylvania_state_university,pennsylvania_state_university__53,quality assurance,1
pennsylvania_state_university,pennsylvania_state_university__54,project management,2
pennsylvania_state_university,pennsylvania_state_university__55,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__56,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__57,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__58,geographic information systems,1
pennsylvania_state_university,pennsylvania_state_university__59,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__59,environmental protection,1
pennsylvania_state_university,pennsylvania_state_university__60,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__60,renewable energy,5
pennsylvania_state_university,pennsylvania_state_university__60,energy supply,1
pennsylvania_state_university,pennsylvania_state_university__61,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__62,project management,2
pennsylvania_state_university,pennsylvania_state_university__63,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__64,ccus,1
pennsylvania_state_university,pennsylvania_state_university__65,quality assurance,1
pennsylvania_state_university,pennsylvania_state_university__66,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__67,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__68,sustainability,14
pennsylvania_state_university,pennsylvania_state_university__69,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__70,project management,1
pennsylvania_state_university,pennsylvania_state_university__71,resource management,1
pennsylvania_state_university,pennsylvania_state_university__72,catalyst,1
pennsylvania_state_university,pennsylvania_state_university__73,heat transfer,5
pennsylvania_state_university,pennsylvania_state_university__74,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__74,life cycle analysis,1
pennsylvania_state_university,pennsylvania_state_university__75,process control,1
pennsylvania_state_university,pennsylvania_state_university__76,project management,1
pennsylvania_state_university,pennsylvania_state_university__77,technical drawing,1
pennsylvania_state_university,pennsylvania_state_university__78,resource management,1
pennsylvania_state_university,pennsylvania_state_university__79,control systems,1
pennsylvania_state_university,pennsylvania_state_university__80,heat transfer,6
pennsylvania_state_university,pennsylvania_state_university__81,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__82,material selection,1
pennsylvania_state_university,pennsylvania_state_university__83,biofuels,1
pennsylvania_state_university,pennsylvania_state_university__84,pipeline,1
pennsylvania_state_university,pennsylvania_state_university__84,energy security,1
pennsylvania_state_university,pennsylvania_state_university__85,catalyst,1
pennsylvania_state_university,pennsylvania_state_university__86,systems engineering,1
pennsylvania_state_university,pennsylvania_state_university__87,pressure testing,1
pennsylvania_state_university,pennsylvania_state_university__88,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__89,pipeline,1
pennsylvania_state_university,pennsylvania_state_university__90,chemical engineering,1
pennsylvania_state_university,pennsylvania_state_university__91,environmental regulation,1
pennsylvania_state_university,pennsylvania_state_university__91,process engineering,1
pennsylvania_state_university,pennsylvania_state_university__91,corrosion,2
pennsylvania_state_university,pennsylvania_state_university__91,process simulation,1
pennsylvania_state_university,pennsylvania_state_university__92,pipeline,1
pennsylvania_state_university,pennsylvania_state_university__92,combustion,1
pennsylvania_state_university,pennsylvania_state_university__93,sustainability,2
pennsylvania_state_university,pennsylvania_state_university__94,control systems,2
pennsylvania_state_university,pennsylvania_state_university__95,resource management,1
pennsylvania_state_university,pennsylvania_state_university__96,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__97,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__98,heat transfer,3
pennsylvania_state_university,pennsylvania_state_university__99,hydrogen,1
pennsylvania_state_university,pennsylvania_state_university__100,hydrogen,1
pennsylvania_state_university,pennsylvania_state_university__101,chemical engineering,1
pennsylvania_state_university,pennsylvania_state_university__101,materials engineering,1
pennsylvania_state_university,pennsylvania_state_university__101,combustion,1
pennsylvania_state_university,pennsylvania_state_university__101,heat transfer,2
pennsylvania_state_university,pennsylvania_state_university__102,hydrogen,1
pennsylvania_state_university,pennsylvania_state_university__103,welding,1
pennsylvania_state_university,pennsylvania_state_university__104,explosion,1
pennsylvania_state_university,pennsylvania_state_university__105,systems engineering,2
pennsylvania_state_university,pennsylvania_state_university__106,quality assurance,1
pennsylvania_state_university,pennsylvania_state_university__107,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__108,sustainability,3
pennsylvania_state_university,pennsylvania_state_university__109,explosion,1
pennsylvania_state_university,pennsylvania_state_university__110,process engineering,1
pennsylvania_state_university,pennsylvania_state_university__111,process engineering,2
pennsylvania_state_university,pennsylvania_state_university__112,process engineering,2
pennsylvania_state_university,pennsylvania_state_university__113,ion exchange,1
pennsylvania_state_university,pennsylvania_state_university__113,electrochemical,1
pennsylvania_state_university,pennsylvania_state_university__114,automation,1
pennsylvania_state_university,pennsylvania_state_university__115,heat transfer,4
pennsylvania_state_university,pennsylvania_state_university__116,greenhouse gas emissions,3
pennsylvania_state_university,pennsylvania_state_university__116,climate change policy,1
pennsylvania_state_university,pennsylvania_state_university__117,power generation,1
pennsylvania_state_university,pennsylvania_state_university__118,pressure vessel,1
pennsylvania_state_university,pennsylvania_state_university__119,materials science,1
pennsylvania_state_university,pennsylvania_state_university__120,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__121,risk assessment,1
pennsylvania_state_university,pennsylvania_state_university__122,resource management,2
pennsylvania_state_university,pennsylvania_state_university__123,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__124,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__125,heat transfer,2
pennsylvania_state_university,pennsylvania_state_university__126,compressors,1
pennsylvania_state_university,pennsylvania_state_university__126,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__127,combustion,1
pennsylvania_state_university,pennsylvania_state_university__128,control systems,4
pennsylvania_state_university,pennsylvania_state_university__128,process control,1
pennsylvania_state_university,pennsylvania_state_university__129,automation,1
pennsylvania_state_university,pennsylvania_state_university__130,material selection,1
pennsylvania_state_university,pennsylvania_state_university__131,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__132,ion exchange,1
pennsylvania_state_university,pennsylvania_state_university__132,project management,1
pennsylvania_state_university,pennsylvania_state_university__133,combustion,3
pennsylvania_state_university,pennsylvania_state_university__134,materials engineering,2
pennsylvania_state_university,pennsylvania_state_university__134,material selection,1
pennsylvania_state_university,pennsylvania_state_university__135,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__136,sustainability,6
pennsylvania_state_university,pennsylvania_state_university__137,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__138,greenhouse gas emissions,2
pennsylvania_state_university,pennsylvania_state_university__138,energy policy,1
pennsylvania_state_university,pennsylvania_state_university__139,resource management,3
pennsylvania_state_university,pennsylvania_state_university__140,sustainability,9
pennsylvania_state_university,pennsylvania_state_university__141,materials science,1
pennsylvania_state_university,pennsylvania_state_university__142,project management,4
pennsylvania_state_university,pennsylvania_state_university__143,project management,6
pennsylvania_state_university,pennsylvania_state_university__144,project management,1
pennsylvania_state_university,pennsylvania_state_university__145,sustainability,5
pennsylvania_state_university,pennsylvania_state_university__146,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__147,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__148,greenhouse gas emissions,1
pennsylvania_state_university,pennsylvania_state_university__149,greenhouse gas emissions,1
pennsylvania_state_university,pennsylvania_state_university__150,materials science,1
pennsylvania_state_university,pennsylvania_state_university__150,electrochemistry,1
pennsylvania_state_university,pennsylvania_state_university__150,corrosion,1
pennsylvania_state_university,pennsylvania_state_university__151,materials science,2
pennsylvania_state_university,pennsylvania_state_university__152,automation,1
pennsylvania_state_university,pennsylvania_state_university__153,project management,6
pennsylvania_state_university,pennsylvania_state_university__153,resource management,1
pennsylvania_state_university,pennsylvania_state_university__154,project management,2
pennsylvania_state_university,pennsylvania_state_university__154,resource management,7
pennsylvania_state_university,pennsylvania_state_university__155,automation,1
pennsylvania_state_university,pennsylvania_state_university__156,heat transfer,3
pennsylvania_state_university,pennsylvania_state_university__157,heat transfer,3
pennsylvania_state_university,pennsylvania_state_university__158,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__159,materials science,2
pennsylvania_state_university,pennsylvania_state_university__160,chemical synthesis,1
pennsylvania_state_university,pennsylvania_state_university__160,materials science,2
